id,name,latitude,longitude,neighbourhood_cleansed,city,property_type,room_type,bedrooms,bathrooms,price,host_since,host_is_superhost,guests_included,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy
1127777,"Modern Meets Zen, Rest & Restore - West Asheville",35.573809999999995,-82.59376999999999,28806,Asheville,Bungalow,Private room,1,1.0,60.0,2013-05-01,t,2,1,258,98.0,f,moderate
1151149,Private Retreat Near Downtown,35.5877,-82.49744,28805,Asheville,House,Private room,1,1.0,72.0,2013-05-08,f,1,2,88,98.0,f,moderate
1198090,"Sunny, Walkable W.AVL - 5  min drive to downtown",35.572990000000004,-82.57666,28806,Asheville,Apartment,Entire home/apt,1,1.0,85.0,2013-05-24,t,2,2,103,98.0,t,moderate
1212352,Downtown Get Around #1,35.59942,-82.56189,28801,Asheville,Apartment,Entire home/apt,1,1.0,110.0,2013-05-28,t,2,30,255,96.0,f,strict_14_with_grace_period
1219374,"Kickback, Relax in a Private Suite with a Simple Breakfast",35.60622,-82.56569,28801,Asheville,House,Private room,2,1.5,85.0,2011-10-13,t,2,2,181,100.0,f,moderate
1223655,Handsome Chic Loft Downtown,35.59771,-82.55533,28801,Asheville,Loft,Entire home/apt,4,2.0,765.0,2011-03-07,t,6,1,69,96.0,t,super_strict_60
1223683,xo Loft,35.597879999999996,-82.55555,28801,Asheville,Loft,Entire home/apt,1,1.5,355.0,2011-03-07,t,1,2,95,95.0,t,super_strict_60
1235531,Stay and get a discount on Biltmore Estate tickets,35.4703,-82.51606,28704,Arden,Townhouse,Private room,1,1.0,89.0,2013-02-13,t,2,2,21,96.0,t,strict_14_with_grace_period
1243512,Multiple Neighboring Downtown Lofts,35.598209999999995,-82.55274,28801,Asheville,Loft,Entire home/apt,34,12.5,1285.0,2011-03-07,t,12,1,29,98.0,f,super_strict_60
1297717,"Lovely, peaceful mountain retreat",35.62277,-82.50215,28805,Asheville,Guest suite,Entire home/apt,0,1.0,57.0,2011-05-22,f,1,2,103,93.0,f,flexible
1312301,Mid Century Modern Basement Apt..,35.58247,-82.49987,28805,Asheville,Apartment,Entire home/apt,1,1.0,79.0,2013-06-26,t,1,2,80,95.0,f,moderate
1325364,West Asheville Townhouse,35.57827,-82.58891,28806,Asheville,Townhouse,Private room,1,1.5,75.0,2013-06-30,t,1,1,554,96.0,t,moderate
1392363,Explorers Retreat Near Downtown Asheville,35.62447,-82.57928000000001,28804,Asheville,Bungalow,Entire home/apt,1,1.0,115.0,2013-07-16,f,2,3,32,94.0,f,moderate
1393012,HUGE SUITE (king bed) & huge bath-PRIVATE ACCESS,35.46158,-82.53984,28704,Arden,House,Private room,1,1.0,80.0,2013-07-16,t,2,1,85,100.0,f,moderate
1421061,Garden studio between Asheville +  Biltmore Estate,35.57597,-82.53695,28803,Asheville,Apartment,Entire home/apt,1,1.0,125.0,2011-04-04,t,2,2,121,99.0,f,moderate
1475299,Refocus Five - June discount 5/24-6/29!,35.64455,-82.52651,28804,Asheville,House,Entire home/apt,3,1.5,152.0,2012-01-04,t,5,30,25,100.0,f,strict_14_with_grace_period
1497710,1BR btwn D-town & WAVL w/ hot tub,35.57145,-82.57502,28806,Asheville,House,Private room,1,1.0,125.0,2012-05-08,f,1,2,154,98.0,t,strict_14_with_grace_period
1563004,Sunny Sublet in Intentional Community,35.572790000000005,-82.60014,28806,Asheville,House,Private room,1,0.5,50.0,2013-08-22,f,1,1,1,100.0,f,flexible
1569954,Charming cottage bordered by stream,35.61156,-82.55237,28801,Asheville,House,Private room,1,1.0,70.0,2013-08-23,f,1,30,39,98.0,f,strict_14_with_grace_period
1571095,Perfectly Located Studio Apartment In Asheville,35.573570000000004,-82.53846,28803,Asheville,Guesthouse,Entire home/apt,0,1.0,79.0,2013-08-23,t,2,2,87,99.0,f,moderate
1574329,#7 Rose Room - Oakland Cottage B&B,35.57478,-82.55719,28801,Asheville,Bed and breakfast,Private room,1,1.0,135.0,2012-10-02,t,2,2,3,100.0,f,strict_14_with_grace_period
1577750,BILTMORE location w/private bath & kitchen 'nook'!,35.55981,-82.53563,28803,Asheville,House,Private room,1,1.0,44.0,2013-08-25,f,2,1,286,95.0,f,strict_14_with_grace_period
1578831,Downtown Get Around  # 2,35.60603,-82.55362,28801,Asheville,Apartment,Entire home/apt,1,1.0,89.0,2013-05-28,t,2,30,213,94.0,f,strict_14_with_grace_period
1586906,"Hidden treasure near Downtown, UNCA",35.60823,-82.56212,28801,Asheville,House,Private room,1,1.0,80.0,2013-03-24,t,1,2,202,99.0,t,moderate
1684109,10 Minutes to Downtown  Epic Views!,35.60792,-82.48789000000001,28805,Asheville,House,Entire home/apt,3,2.5,275.0,2012-11-11,t,6,3,113,100.0,f,moderate
1728187,"Welcoming walkable North Asheville, Pets OK",35.60644,-82.55594,28801,Asheville,House,Entire home/apt,2,1.0,225.0,2010-12-16,f,2,30,52,93.0,f,moderate
1768955,Furnished Apartment Walk to Downtown 30 day min,35.60368,-82.55646999999999,28801,Asheville,Apartment,Entire home/apt,1,1.0,42.0,2014-03-06,t,2,29,54,96.0,f,moderate
1785262,Bright Efficiency in West Asheville,35.58713,-82.57521,28806,Asheville,Guest suite,Entire home/apt,1,1.0,87.0,2013-03-21,t,1,2,321,99.0,f,moderate
1788770,"10 Minutes to Downtown, just for 2",35.617740000000005,-82.47610999999999,28805,Asheville,House,Private room,1,1.5,75.0,2013-10-12,t,2,1,24,86.0,f,strict_14_with_grace_period
1827412,Downtown Asheville Classic Style - Great Value!-#9,35.59135,-82.55054,28801,Asheville,Apartment,Private room,1,2.0,89.0,2013-07-21,t,1,1,414,95.0,t,flexible
1843828,"HOME, INDOOR POOL, NEAR IT ALL",35.64752,-82.5309,28804,Asheville,House,Entire home/apt,2,2.0,250.0,2013-10-24,t,4,2,91,99.0,f,strict_14_with_grace_period
1851921,"Guest suite - private entrance , hot tub, walkable",35.59387,-82.54326999999999,28801,Asheville,House,Entire home/apt,1,1.0,120.0,2012-02-27,f,1,3,19,97.0,f,moderate
1852818,5 Star Garden Cottage Retreat,35.61295,-82.54775,28801,Asheville,Guesthouse,Entire home/apt,1,1.0,60.0,2013-10-28,f,1,30,96,98.0,f,moderate
1950593,Crescent Moon Cottage - W/Asheville,35.594440000000006,-82.58945,28806,Asheville,Cottage,Entire home/apt,1,1.0,109.0,2013-05-21,t,1,2,426,99.0,t,moderate
1956037,"Updated Bungalow, Asheville -  2+ Bdrm",35.61768,-82.55927,28804,Asheville,Bungalow,Entire home/apt,2,2.0,130.0,2013-11-18,f,4,14,121,97.0,f,moderate
2011367,Charming and Convenient 1 BR Apt.,35.59986,-82.54459,28801,Asheville,Apartment,Entire home/apt,1,1.0,79.0,2013-11-30,f,2,2,192,95.0,f,moderate
2014453,"Nature Lover's Retreat, West Asheville",35.59357,-82.58993000000001,28806,Asheville,Cottage,Entire home/apt,1,1.0,99.0,2013-05-21,t,1,2,547,99.0,t,moderate
2072026,"2.5 mile 2 dntwn Suite: Sunny, Big, Clean, Pets OK",35.63647,-82.54949,28804,Asheville,House,Entire home/apt,1,1.0,89.0,2013-08-30,t,2,2,276,99.0,f,strict_14_with_grace_period
2108335,Bodacious Downtown Bungalow,35.586009999999995,-82.55628,28801,Asheville,House,Entire home/apt,2,2.0,165.0,2012-08-27,t,2,2,294,98.0,f,strict_14_with_grace_period
2176375,Guest House & Private Patio,35.56778,-82.58778000000001,28806,Asheville,House,Entire home/apt,1,1.0,44.0,2014-01-07,f,2,29,207,98.0,t,moderate
2209375,Location~Location 2/1 Bungalow walk to everything!,35.6013,-82.55634,28801,Asheville,Bungalow,Entire home/apt,2,1.0,113.0,2012-06-10,f,5,14,143,90.0,t,moderate
2213748,SUNSET SUITE IN LUX VILLA ~ DWTN 2M ~ WILDLIFE,35.60722,-82.53155,28805,Asheville,House,Private room,1,1.0,30.0,2012-03-23,t,2,30,251,99.0,f,strict_14_with_grace_period
2214960,"CityCHIC, Romantic, FIREPLACE, Kbed,  #1 Locay!",35.61054,-82.55334,28801,Asheville,House,Entire home/apt,1,1.0,79.0,2014-01-14,t,1,30,220,98.0,f,strict_14_with_grace_period
2222067,Sassy Blue Room in Southslope,35.58225,-82.55814000000001,28801,Asheville,Guest suite,Entire home/apt,1,1.0,85.0,2014-01-15,t,1,2,211,97.0,t,strict_14_with_grace_period
2254521,The Mimosa Room/private entrance/private bath.,35.56893,-82.56834,28806,Asheville,Bungalow,Private room,1,1.0,40.0,2011-04-30,t,1,28,33,95.0,f,strict_14_with_grace_period
2283071,"Serene Cozy Getaway, Walk to West Avl.",35.57816,-82.60315,28806,Asheville,House,Private room,1,1.0,50.0,2013-01-24,t,1,1,52,95.0,f,strict_14_with_grace_period
2295996,Charming Downtown,35.60207,-82.55885,28801,Asheville,House,Private room,1,1.0,73.0,2013-07-16,t,2,29,501,96.0,t,strict_14_with_grace_period
2296152,Victorian Cottage Downtown Green Rm,35.60403,-82.56101,28801,Asheville,House,Private room,1,1.0,73.0,2013-07-16,t,2,1,744,97.0,t,strict_14_with_grace_period
2326086,Downtown Artist Loft,35.59541,-82.55329,28801,Asheville,Loft,Entire home/apt,1,1.0,169.0,2012-05-06,t,2,1,393,99.0,f,strict_14_with_grace_period
2411109,Victorian Cottage Downtown Blue Rm,35.60048,-82.55759,28801,Asheville,House,Private room,1,1.0,74.0,2013-07-16,t,2,1,778,97.0,t,strict_14_with_grace_period
2432326,Heaven Zen (guest house),35.6163,-82.55864,28804,Asheville,Bungalow,Entire home/apt,0,1.0,77.0,2014-02-20,t,2,1,216,98.0,t,moderate
2432333,Laurelwood,35.59171,-82.51076,28805,Asheville,House,Entire home/apt,1,1.0,100.0,2014-02-20,t,1,2,90,98.0,t,moderate
2454666,"The Hideaway, W. Asheville.  2 BR Apt w/ Hot Tub!",35.57943,-82.58681999999999,28806,Asheville,Apartment,Entire home/apt,2,1.0,140.0,2013-11-24,t,1,2,189,98.0,t,strict_14_with_grace_period
2477628,River Arts Eco-Cottage - Close to Downtown/Mission,35.58939,-82.56782,28801,Asheville,House,Entire home/apt,2,1.5,65.0,2013-08-08,t,4,40,168,97.0,t,moderate
2569529,Downtown Asheville 2 bed/2bath unit for rent,35.60045,-82.55587,28801,Asheville,Condominium,Entire home/apt,2,2.0,2500.0,2013-09-06,f,4,180,12,100.0,f,strict_14_with_grace_period
2607570,New Cozy Garage Apt/ Great Location,35.60606,-82.54351,28801,Asheville,Apartment,Entire home/apt,1,1.0,79.0,2014-03-17,f,1,30,61,96.0,f,flexible
2624781,Tudor Charmer 2 Miles from Downtown,35.58103,-82.53334,28803,Asheville,House,Entire home/apt,2,1.5,249.0,2011-08-31,f,5,2,1,80.0,f,moderate
2691057,SweetSuite in Grand West Asheville Home,35.57529,-82.59529,28806,Asheville,Guest suite,Private room,1,1.0,65.0,2014-04-01,t,1,3,140,98.0,f,moderate
2708104,"ROMANCE,2 FIREPLACES, KBED,CLOSE 2 ALL#1 LOCAL",35.61231,-82.55362,28801,Asheville,House,Entire home/apt,1,1.0,100.0,2014-01-14,t,1,30,194,98.0,f,strict_14_with_grace_period
2761044,Asheville Personal Retreat 6 - Zen Home,35.558,-82.478,28803,Asheville,House,Entire home/apt,4,2.5,668.0,2013-06-23,f,8,30,30,92.0,f,strict_14_with_grace_period
2842035,Pet Friendly Log Cabin with Hot Tub & Fireplace,35.579609999999995,-82.47513000000001,28805,Asheville,Cabin,Entire home/apt,2,2.0,190.0,2014-04-21,t,2,30,42,99.0,t,strict_14_with_grace_period
2925486,Trendy golfcourse apt-Near all-NO clean/pet fee,35.586929999999995,-82.50327,28805,Asheville,Apartment,Entire home/apt,1,1.0,125.0,2014-04-30,f,2,1,251,99.0,t,moderate
2943116,Beautiful W.Asheville Apartment 12 min to downtown,35.5545,-82.6244,28806,Asheville,Guest suite,Entire home/apt,1,1.0,100.0,2014-05-02,t,1,2,176,98.0,f,moderate
2949571,Happy Haven ART Studio 2 Bdrms No Cleaning Fee :),35.59595,-82.63034,28806,Asheville,Bungalow,Entire home/apt,2,1.0,130.0,2014-05-03,t,4,2,222,98.0,f,moderate
3040444,Private Suite. 10 min walk to Town,35.60329,-82.55617,28801,Asheville,Guest suite,Entire home/apt,1,1.0,105.0,2014-03-06,t,2,2,429,99.0,t,moderate
3066648,Cozy Downtown Cottage - Close to Mission Hospital,35.59215,-82.5664,28801,Asheville,House,Entire home/apt,1,1.0,40.0,2014-05-16,f,2,30,180,96.0,t,moderate
3084395,Modern Tree Top Bungalow  - Longer Term Welcome,35.6241,-82.53003000000001,28804,Asheville,Bungalow,Entire home/apt,2,1.0,125.0,2014-05-18,t,3,1,278,97.0,t,strict_14_with_grace_period
3095136,Spivey Mountain Cabin w/Hot Tub!!,35.59519,-82.63967,28806,Asheville,Cabin,Entire home/apt,3,1.0,160.0,2014-05-18,t,4,1,319,96.0,t,strict_14_with_grace_period
3116699,Asheville Modern Round House - Longer Term Welcome,35.62352,-82.52959,28804,Asheville,House,Entire home/apt,3,2.0,175.0,2014-05-18,t,1,1,267,97.0,t,strict_14_with_grace_period
3220474,Guest Room: Mountainside Private Room & Pvt. Bath,35.49069,-82.51348,28803,Asheville,House,Private room,1,1.0,45.0,2014-06-02,f,1,1,581,94.0,f,strict_14_with_grace_period
3225871,Little forest 5 mins from airport,35.4394,-82.50569,28732,Fletcher,Guest suite,Entire home/apt,1,1.0,29.0,2014-06-02,t,1,1,91,89.0,f,moderate
3244166,"Princess Anne, Free Breakfast & Happy Hour",35.6018,-82.54328000000001,28801,Asheville,Boutique hotel,Hotel room,1,1.0,199.0,2014-06-05,f,2,1,19,98.0,f,moderate
3268055,Cedar Springs Farm- Apartment,35.587509999999995,-82.63689000000001,28806,Asheville,Guest suite,Entire home/apt,1,1.0,68.0,2010-07-15,t,2,2,138,96.0,f,strict_14_with_grace_period
3300523,1 Bedroom close to downtown,35.60122,-82.5396,28804,Asheville,Apartment,Entire home/apt,1,1.0,100.0,2014-06-11,f,2,30,203,99.0,f,strict_14_with_grace_period
3314819,Basement: Mountainside Private Room & Private Bath,35.490990000000004,-82.51286999999999,28803,Asheville,House,Private room,1,1.0,39.0,2014-06-02,f,2,1,744,94.0,t,strict_14_with_grace_period
3369973,Nana's Place is minutes from everything!,35.58215,-82.5475,28803,Asheville,House,Entire home/apt,2,2.0,145.0,2014-02-09,t,4,2,132,99.0,t,flexible
3390324,1 br Cottage close to downtown,35.60188,-82.5502,28801,Asheville,House,Entire home/apt,1,1.0,75.0,2014-06-11,f,1,30,43,99.0,f,moderate
3405282,The Cabin In Grove Park,35.61206,-82.5441,28801,Asheville,Cabin,Entire home/apt,1,1.0,75.0,2014-06-23,f,3,29,9,100.0,f,moderate
3454237,Asheville Mtn. Retreat,35.59006,-82.50414,28805,Asheville,House,Entire home/apt,2,1.0,100.0,2013-05-28,f,1,30,76,93.0,f,moderate
3522134,West Asheville 3 BR/2BA with great outdoor space,35.58501,-82.60828000000001,28806,Asheville,House,Entire home/apt,3,2.0,65.0,2014-07-06,f,5,30,94,95.0,f,moderate
3529241,"Walk to Downtown, Mid-Century Modern",35.60233,-82.56226,28801,Asheville,Guesthouse,Entire home/apt,0,1.0,87.0,2014-07-07,t,1,2,252,100.0,t,moderate
3563156,"Sweet Room and Porch ,Own Entrance And Bath",35.577290000000005,-82.60579,28806,Asheville,Cottage,Private room,1,1.0,47.0,2011-06-01,t,2,2,111,98.0,f,moderate
3569949,"Dog Friendly, 5 Minutes to Downtown, Walk to Yoga",35.63273,-82.5769,28804,Woodfin,Bungalow,Entire home/apt,2,1.0,119.0,2014-07-11,t,2,1,124,96.0,t,moderate
3590634,Cozy Cabin by Mountain Stream,35.54661,-82.4924,28803,Asheville,Cabin,Entire home/apt,1,1.0,98.0,2014-07-14,t,1,2,159,99.0,t,moderate
3649639,Cheerful Home In Historic Downtown Asheville,35.60815,-82.56361,28801,Asheville,Apartment,Entire home/apt,1,1.0,70.0,2014-07-20,t,4,1,380,98.0,f,moderate
3654375,Sassy Purple Cottage!,35.609609999999996,-82.56742,28801,Asheville,House,Entire home/apt,1,1.0,125.0,2014-01-15,t,2,120,50,94.0,f,strict_14_with_grace_period
3741771,Urban Oasis- walk to Haywood road,35.57965,-82.58171999999999,28806,Asheville,House,Entire home/apt,1,1.0,135.0,2012-05-16,f,2,30,273,93.0,f,strict_14_with_grace_period
3741932,VACATION LIKE A LOCAL.... Ideal spot!!,35.58627,-82.57852,28806,Asheville,Bungalow,Entire home/apt,1,1.5,275.0,2014-07-29,f,4,1,64,99.0,f,moderate
3812545,"Peaceful, Spacious Mountain Retreat",35.61254,-82.47409,28805,Asheville,House,Entire home/apt,3,2.0,125.0,2014-08-06,t,3,1,474,100.0,f,strict_14_with_grace_period
3868452,Peaceful Log Home Minutes to Downtown Asheville,35.61309,-82.59688,28806,Asheville,Cabin,Entire home/apt,3,2.0,245.0,2014-08-08,t,6,3,140,98.0,f,strict_14_with_grace_period
3868910,The Henhouse,35.591570000000004,-82.56673,28801,Asheville,Guest suite,Entire home/apt,1,1.0,120.0,2014-08-13,t,2,2,238,95.0,t,strict_14_with_grace_period
3888845,THE MASTER ~ 50 SHADES OF 5* ~ POOL ~ HOT-TUB,35.61288,-82.52512,28805,Asheville,House,Private room,1,1.5,59.0,2012-03-23,t,2,1,426,99.0,f,strict_14_with_grace_period
3889212,Garage apartment close to downtown,35.5989,-82.59319,28806,Asheville,Guesthouse,Entire home/apt,1,1.0,90.0,2011-12-07,t,1,2,65,92.0,t,strict_14_with_grace_period
3893957,BEAUTIFUL RANCH HOME WALKING DISTANCE TO LAKE,35.631440000000005,-82.57171,28804,Asheville,House,Entire home/apt,3,2.0,195.0,2014-08-17,f,4,2,13,92.0,f,strict_14_with_grace_period
3968877,Fabulous Studio 7 min to downtown!,35.628809999999994,-82.57323000000001,28804,Asheville,Apartment,Entire home/apt,1,1.0,105.0,2014-01-23,t,2,2,120,98.0,t,moderate
3986614,Quiet Private Cottage in N. Asheville...,35.622859999999996,-82.56212,28804,Asheville,Guest suite,Entire home/apt,1,1.0,75.0,2013-03-27,t,2,1,295,96.0,f,flexible
3990524,Sweet private suite in W. Asheville bungalow,35.580059999999996,-82.58663,28806,Asheville,House,Private room,2,2.0,45.0,2012-01-30,t,1,1,141,98.0,f,flexible
4021238,Delightful Bungalow By Downtown,35.60314,-82.55837,28801,Asheville,House,Entire home/apt,1,1.0,145.0,2012-05-13,f,2,3,7,97.0,f,strict_14_with_grace_period
4045013,Bittersweet Cottage - It's All About The View!,35.654509999999995,-82.54203000000001,28804,Asheville,Cottage,Entire home/apt,1,1.0,280.0,2014-09-05,t,1,2,152,100.0,t,strict_14_with_grace_period
4054144,Montford Home with Hot Tub - Walk to Downtown,35.60328,-82.55941999999999,28801,Asheville,House,Entire home/apt,3,2.5,197.0,2011-10-18,f,1,2,9,98.0,f,moderate
4108784,Everything Zen Asheville,35.622840000000004,-82.60681,28804,Asheville,Cabin,Entire home/apt,2,1.0,99.0,2012-08-10,t,1,2,297,94.0,f,moderate
4124504,Forest Hill Bungalow,35.57347,-82.53753,28803,Asheville,Guest suite,Entire home/apt,2,1.0,99.0,2014-01-04,t,2,2,300,98.0,t,moderate
4129119,Bungalow and BBQ,35.6154,-82.5552,28804,Asheville,House,Private room,1,1.0,68.0,2014-09-16,t,1,1,395,99.0,f,flexible
4173713,The Suite at Bittersweet,35.65384,-82.54235,28804,Asheville,Cottage,Entire home/apt,1,1.0,240.0,2014-09-05,t,1,2,60,100.0,t,strict_14_with_grace_period
4182500,Convenient Bed & Bath near Downtown,35.560190000000006,-82.50709,28803,Asheville,House,Private room,1,1.0,75.0,2014-09-23,t,2,1,266,97.0,t,flexible
4183263,Stardust Sprinkles in the Hoon's Moon Room,35.603629999999995,-82.55171999999999,28801,Asheville,House,Private room,1,1.0,65.0,2014-09-23,t,1,2,345,98.0,f,moderate
4241484,Charming Cozy Home near Biltmore & Parkway,35.54616,-82.51704000000001,28803,Asheville,House,Entire home/apt,3,1.0,125.0,2011-01-18,t,2,2,179,97.0,f,strict_14_with_grace_period
4285157,Nana's Nest,35.58668,-82.50199,28805,Asheville,House,Private room,0,1.0,50.0,2011-05-28,t,1,2,24,97.0,f,strict_14_with_grace_period
4304358,Nana's nest 3,35.58668,-82.50199,28805,Asheville,House,Private room,1,1.0,55.0,2011-05-28,t,1,2,40,95.0,t,strict_14_with_grace_period
4311472,Serene stay-4miles away: dwntwn/play,35.588879999999996,-82.5174,28805,Asheville,House,Private room,1,1.0,78.0,2014-10-10,t,2,1,152,100.0,t,flexible
4362574,"Asheville, Private Suite 750 Sq/Ft",35.589079999999996,-82.62075,28806,Asheville,Guest suite,Entire home/apt,1,1.0,169.0,2014-09-22,f,1,3,50,96.0,f,moderate
4374951,Funky Log Cabin Suite,35.46541,-82.5171,28704,Arden,Guest suite,Entire home/apt,1,1.0,54.0,2012-12-26,t,1,2,9,100.0,t,flexible
4375081,Funky Log Cabin close in,35.4475,-82.51313,28704,Arden,Cabin,Entire home/apt,2,2.0,80.0,2012-12-26,t,4,6,193,95.0,t,flexible
4394670,Sweet Suite,35.63595,-82.53366,28804,Asheville,House,Entire home/apt,1,1.0,59.0,2014-10-21,t,2,2,213,97.0,f,moderate
4429169,Cozy Bedroom/Bath Near Downtown!,35.54997,-82.48095,28803,Asheville,House,Private room,1,1.0,75.0,2012-07-19,t,2,2,157,99.0,f,moderate
4448604,"LG Private Rm, Mini Kitchen and Bathroom!",35.62273,-82.56215,28804,Asheville,Guest suite,Entire home/apt,1,1.0,49.0,2013-03-27,t,2,2,317,95.0,t,flexible
4515772, Views of Downtown and Mountains,35.59191,-82.54488,28801,Asheville,House,Entire home/apt,2,1.0,200.0,2014-06-28,f,3,30,70,96.0,t,flexible
4547909,Your Spacious Haven in West Asheville,35.57477,-82.60110999999999,28806,Asheville,Apartment,Entire home/apt,1,1.0,100.0,2014-08-15,f,1,1,9,93.0,f,strict_14_with_grace_period
4587394,❤️Urbane Retreat Cabin In town Asheville Monthly,35.58712,-82.49266,28805,Asheville,Cabin,Entire home/apt,1,1.0,50.0,2014-06-03,t,2,30,154,99.0,t,moderate
4764715,West Asheville Green and Clean Getaway,35.57339,-82.5734,28806,Asheville,Guest suite,Entire home/apt,1,1.0,95.0,2012-09-01,t,2,2,436,99.0,f,strict_14_with_grace_period
4811980,Asheville Mountain Home ON RIVER! Rooms for Rent.,35.60544,-82.46988,28805,Asheville,House,Private room,2,1.0,90.0,2014-12-13,t,2,2,173,100.0,t,moderate
4846733,"Chalet at Winghaven, Sunny Log Home",35.4456,-82.46755999999999,28732,Fletcher,Cabin,Entire home/apt,3,3.0,220.0,2014-12-17,t,1,2,89,100.0,f,strict_14_with_grace_period
4875054,River Arts Studio,35.579229999999995,-82.57162,28806,Asheville,Loft,Entire home/apt,0,1.0,125.0,2014-04-19,t,1,2,107,98.0,f,moderate
4895765,Beautiful Kenilworth Jewel,35.57424,-82.53288,28803,Asheville,Apartment,Entire home/apt,1,1.0,95.0,2013-02-10,t,2,2,462,99.0,t,flexible
4937473,Stay like a LOCAL!!  Best walkable spot in town!!,35.58627,-82.57656,28806,Asheville,Bungalow,Private room,1,1.0,95.0,2014-07-29,f,1,1,2,100.0,f,moderate
4939317,Beautiful West Asheville Arts & Crafts Cottage,35.58605,-82.57604,28806,Asheville,House,Entire home/apt,3,2.0,84.0,2013-08-12,f,4,28,45,100.0,f,moderate
4994407,Amazing Asheville Location VIEWS!,35.62464,-82.52114,28805,Asheville,Cabin,Entire home/apt,3,2.0,150.0,2015-01-07,t,1,3,134,96.0,f,strict_14_with_grace_period
5114762,Charming Bungalow in West Asheville,35.58072,-82.59573,28806,Asheville,Bungalow,Private room,2,1.0,80.0,2014-09-15,t,2,1,439,98.0,f,moderate
5144212,Heart of downtown studio apt- No Cleaning Fees,35.59623,-82.55357,28801,Asheville,Apartment,Entire home/apt,0,1.0,155.0,2013-04-24,t,2,1,385,98.0,t,flexible
5151226,Convenient to Everything! Private,35.608579999999996,-82.48867,28805,Asheville,House,Entire home/apt,3,2.5,275.0,2012-11-11,t,6,3,90,100.0,f,moderate
5170218,West Asheville Bungalow,35.57758,-82.60562,28806,Asheville,Bungalow,Entire home/apt,2,1.0,77.0,2014-09-01,t,1,1,29,99.0,f,strict_14_with_grace_period
5213038,Strawbridge House,35.60065,-82.55765,28801,Asheville,House,Entire home/apt,2,1.5,180.0,2014-06-09,t,2,30,317,97.0,t,strict_14_with_grace_period
5261984,Mountain home with awesome views,35.602779999999996,-82.5356,28804,Asheville,House,Entire home/apt,3,2.5,120.0,2015-02-04,f,6,30,17,96.0,f,strict_14_with_grace_period
5262825,"Walkable/Nature in Gorgeous, Historic Neighborhood",35.60503,-82.54634,28801,Asheville,Apartment,Entire home/apt,2,2.0,96.0,2015-02-05,f,2,1,431,94.0,t,moderate
5333015,"Griffin's Lair  Biltmore Village, NC 28803",35.56642,-82.54681,28803,Asheville,Guesthouse,Entire home/apt,1,1.0,250.0,2015-02-11,f,1,2,77,99.0,f,strict_14_with_grace_period
5336187,Parklike Setting,35.46994,-82.55996,28704,Arden,Apartment,Entire home/apt,1,1.0,49.0,2015-02-12,f,1,30,1,100.0,f,strict_14_with_grace_period
5344892,Peaceful Mountainside Living,35.624359999999996,-82.49176999999999,28805,Asheville,House,Private room,1,1.0,89.0,2013-04-13,t,2,2,137,99.0,t,moderate
5354494,Cute 2 BR-Heart of Hip W. Asheville,35.57472,-82.59006,28806,Asheville,Apartment,Entire home/apt,2,1.0,59.0,2015-02-14,t,4,30,244,94.0,t,moderate
5405078,Log Cabin Apartment Close To Asheville,35.547979999999995,-82.49669,28803,Asheville,Guest suite,Entire home/apt,1,1.0,98.0,2015-02-19,t,1,2,161,99.0,t,moderate
5464591,Artsy/Zen Bungalow in W. Asheville!,35.5751,-82.59685999999999,28806,Asheville,Bungalow,Entire home/apt,2,1.0,180.0,2015-02-25,t,4,1,188,97.0,t,strict_14_with_grace_period
5481195,"Asheville's Famous ""Pink House""",35.61937,-82.55071,28804,Asheville,House,Private room,2,3.5,475.0,2015-02-26,t,4,1,124,99.0,f,strict_14_with_grace_period
5506704,Large West Asheville Studio,35.568090000000005,-82.60639,28806,Asheville,Apartment,Entire home/apt,0,1.0,75.0,2015-03-01,t,2,30,107,97.0,t,moderate
5507900,Heart of Downtown Asheville - 2BR/2BA Condo,35.595259999999996,-82.55417,28801,Asheville,Apartment,Entire home/apt,2,2.0,310.0,2015-03-01,t,1,3,62,98.0,t,strict_14_with_grace_period
5696919,Hidden getaway close to downtown!,35.583040000000004,-82.53813000000001,28805,Asheville,Cottage,Entire home/apt,2,1.0,129.0,2015-03-17,t,2,1,211,98.0,f,strict_14_with_grace_period
5716399,The AshVilla- Prime West Asheville location,35.58265,-82.58182,28806,Asheville,House,Entire home/apt,1,1.0,115.0,2012-05-16,f,2,1,173,91.0,f,strict_14_with_grace_period
5830892,Hiking & Nature Minutes to Downtown,35.652359999999994,-82.4756,28805,Asheville,House,Private room,1,1.0,74.0,2014-12-25,f,2,2,61,93.0,f,moderate
5839119,Sleeps 10! - Historic Montford -  Walk to town!,35.601929999999996,-82.56342,28801,Asheville,House,Entire home/apt,2,3.0,400.0,2015-03-30,f,1,2,86,98.0,t,strict_14_with_grace_period
5850649,Explore the Woods from a Quiet Apartment near Sierra Nevada,35.44968,-82.5197,28704,Arden,Apartment,Entire home/apt,1,1.0,75.0,2015-03-31,t,4,7,263,98.0,t,moderate
5851392,Charming Historic Montford Bungalow ~Walk Downtown,35.597120000000004,-82.57044,28801,Asheville,Guest suite,Entire home/apt,1,1.0,83.0,2013-03-28,f,2,1,166,92.0,t,moderate
