id,latitude,longitude,neighbourhood_cleansed,city,zipcode,property_type,room_type,accommodates,bedrooms,bathrooms,price,host_since,host_is_superhost,guests_included,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy
695196,35.581309999999995,-82.55741,28801,Asheville,28801.0,House,Private room,2,1,1.0,49.0,2012-09-12,t,1,1,937,93.0,t,moderate
720609,35.59787,-82.55336,28801,Asheville,28801.0,Loft,Entire home/apt,8,4,1.0,309.0,2011-03-07,t,4,1,85,97.0,f,super_strict_60
723349,35.57468,-82.55705,28801,Asheville,28801.0,Bed and breakfast,Private room,2,1,1.0,171.0,2012-10-02,t,2,2,5,88.0,f,strict_14_with_grace_period
723410,35.62894,-82.51751,28804,Asheville,28804.0,House,Entire home/apt,12,4,3.0,295.0,2012-10-02,t,4,3,17,100.0,f,strict_14_with_grace_period
751963,35.57805,-82.58341999999999,28806,Asheville,28806.0,House,Entire home/apt,5,2,2.5,99.0,2012-10-19,f,2,1,100,97.0,f,moderate
840696,35.58395,-82.56161,28801,Asheville,28801.0,House,Entire home/apt,4,2,2.0,224.0,2012-12-12,t,2,2,366,100.0,f,strict_14_with_grace_period
846221,35.64271,-82.51219,28804,Asheville,28804.0,House,Entire home/apt,6,3,1.5,137.0,2012-12-16,t,1,2,107,94.0,f,strict_14_with_grace_period
874008,35.63012,-82.5183,28804,Asheville,28804.0,House,Entire home/apt,6,2,1.0,175.0,2012-10-02,t,2,3,7,97.0,f,strict_14_with_grace_period
875735,35.58617,-82.50657,28805,Asheville,28805.0,House,Private room,2,1,1.0,65.0,2013-01-08,f,1,1,118,92.0,f,moderate
881707,35.56893,-82.59475,28806,Asheville,28806.0,Guest suite,Entire home/apt,2,0,1.0,95.0,2013-01-11,t,1,3,576,97.0,f,moderate
942934,35.57312,-82.59092,28806,Asheville,28806.0,House,Private room,2,1,1.0,62.0,2013-02-15,t,1,1,478,99.0,f,moderate
971003,35.605,-82.57262,28801,Asheville,28801.0,House,Entire home/apt,4,2,1.0,145.0,2013-03-03,f,2,3,155,98.0,f,flexible
976034,35.555440000000004,-82.48361,28803,Asheville,28803.0,Apartment,Entire home/apt,2,1,1.0,145.0,2013-03-05,f,1,2,163,99.0,f,strict_14_with_grace_period
977054,35.6157,-82.55594,28804,Asheville,28804.0,Guesthouse,Entire home/apt,2,1,1.0,130.0,2012-12-02,f,2,30,80,99.0,f,strict_14_with_grace_period
990426,35.59789,-82.55547,28801,Asheville,28801.0,Loft,Entire home/apt,5,2,1.0,355.0,2011-03-07,t,2,1,67,96.0,t,super_strict_60
992821,35.56922,-82.64731,28715,Candler,28715.0,House,Entire home/apt,6,2,1.0,95.0,2013-03-13,t,4,2,79,98.0,t,moderate
1039028,35.55144,-82.49132,28803,Asheville,28803.0,Tiny house,Entire home/apt,4,1,1.5,90.0,2012-11-13,t,2,2,198,100.0,t,moderate
1066156,35.6461,-82.51605,28804,Asheville,28804.0,Cottage,Entire home/apt,4,1,1.0,135.0,2013-01-24,t,2,2,464,100.0,f,moderate
1127777,35.573809999999995,-82.59376999999999,28806,Asheville,28806.0,Bungalow,Private room,2,1,1.0,60.0,2013-05-01,t,2,1,258,98.0,f,moderate
1151149,35.5877,-82.49744,28805,Asheville,28805.0,House,Private room,2,1,1.0,72.0,2013-05-08,f,1,2,88,98.0,f,moderate
1198090,35.572990000000004,-82.57666,28806,Asheville,28806.0,Apartment,Entire home/apt,2,1,1.0,85.0,2013-05-24,t,2,2,103,98.0,t,moderate
1212352,35.59942,-82.56189,28801,Asheville,28801.0,Apartment,Entire home/apt,4,1,1.0,110.0,2013-05-28,t,2,30,255,96.0,f,strict_14_with_grace_period
1219374,35.60622,-82.56569,28801,Asheville,28801.0,House,Private room,5,2,1.5,85.0,2011-10-13,t,2,2,181,100.0,f,moderate
1223655,35.59771,-82.55533,28801,Asheville,28801.0,Loft,Entire home/apt,12,4,2.0,765.0,2011-03-07,t,6,1,69,96.0,t,super_strict_60
1223683,35.597879999999996,-82.55555,28801,Asheville,28801.0,Loft,Entire home/apt,6,1,1.5,355.0,2011-03-07,t,1,2,95,95.0,t,super_strict_60
1235531,35.4703,-82.51606,28704,Arden,28704.0,Townhouse,Private room,2,1,1.0,89.0,2013-02-13,t,2,2,21,96.0,t,strict_14_with_grace_period
1243512,35.598209999999995,-82.55274,28801,Asheville,28801.0,Loft,Entire home/apt,16,34,12.5,1285.0,2011-03-07,t,12,1,29,98.0,f,super_strict_60
1297717,35.62277,-82.50215,28805,Asheville,28805.0,Guest suite,Entire home/apt,2,0,1.0,57.0,2011-05-22,f,1,2,103,93.0,f,flexible
1312301,35.58247,-82.49987,28805,Asheville,28805.0,Apartment,Entire home/apt,3,1,1.0,79.0,2013-06-26,t,1,2,80,95.0,f,moderate
1325364,35.57827,-82.58891,28806,Asheville,28806.0,Townhouse,Private room,2,1,1.5,75.0,2013-06-30,t,1,1,554,96.0,t,moderate
1392363,35.62447,-82.57928000000001,28804,Asheville,28804.0,Bungalow,Entire home/apt,2,1,1.0,115.0,2013-07-16,f,2,3,32,94.0,f,moderate
1393012,35.46158,-82.53984,28704,Arden,28704.0,House,Private room,2,1,1.0,80.0,2013-07-16,t,2,1,85,100.0,f,moderate
1421061,35.57597,-82.53695,28803,Asheville,28803.0,Apartment,Entire home/apt,2,1,1.0,125.0,2011-04-04,t,2,2,121,99.0,f,moderate
1475299,35.64455,-82.52651,28804,Asheville,28804.0,House,Entire home/apt,5,3,1.5,152.0,2012-01-04,t,5,30,25,100.0,f,strict_14_with_grace_period
1497710,35.57145,-82.57502,28806,Asheville,28806.0,House,Private room,2,1,1.0,125.0,2012-05-08,f,1,2,154,98.0,t,strict_14_with_grace_period
1563004,35.572790000000005,-82.60014,28806,Asheville,28806.0,House,Private room,2,1,0.5,50.0,2013-08-22,f,1,1,1,100.0,f,flexible
1569954,35.61156,-82.55237,28801,Asheville,28804.0,House,Private room,2,1,1.0,70.0,2013-08-23,f,1,30,39,98.0,f,strict_14_with_grace_period
1571095,35.573570000000004,-82.53846,28803,Asheville,28803.0,Guesthouse,Entire home/apt,2,0,1.0,79.0,2013-08-23,t,2,2,87,99.0,f,moderate
1574329,35.57478,-82.55719,28801,Asheville,28801.0,Bed and breakfast,Private room,2,1,1.0,135.0,2012-10-02,t,2,2,3,100.0,f,strict_14_with_grace_period
1577750,35.55981,-82.53563,28803,Asheville,28803.0,House,Private room,2,1,1.0,44.0,2013-08-25,f,2,1,286,95.0,f,strict_14_with_grace_period
1578831,35.60603,-82.55362,28801,Asheville,28801.0,Apartment,Entire home/apt,2,1,1.0,89.0,2013-05-28,t,2,30,213,94.0,f,strict_14_with_grace_period
1586906,35.60823,-82.56212,28801,Asheville,28801.0,House,Private room,2,1,1.0,80.0,2013-03-24,t,1,2,202,99.0,t,moderate
1684109,35.60792,-82.48789000000001,28805,Asheville,28805.0,House,Entire home/apt,10,3,2.5,275.0,2012-11-11,t,6,3,113,100.0,f,moderate
1728187,35.60644,-82.55594,28801,Asheville,28801.0,House,Entire home/apt,4,2,1.0,225.0,2010-12-16,f,2,30,52,93.0,f,moderate
1768955,35.60368,-82.55646999999999,28801,Asheville,28801.0,Apartment,Entire home/apt,2,1,1.0,42.0,2014-03-06,t,2,29,54,96.0,f,moderate
1785262,35.58713,-82.57521,28806,Asheville,28806.0,Guest suite,Entire home/apt,2,1,1.0,87.0,2013-03-21,t,1,2,321,99.0,f,moderate
1788770,35.617740000000005,-82.47610999999999,28805,Asheville,28805.0,House,Private room,2,1,1.5,75.0,2013-10-12,t,2,1,24,86.0,f,strict_14_with_grace_period
1827412,35.59135,-82.55054,28801,Asheville,28801.0,Apartment,Private room,2,1,2.0,89.0,2013-07-21,t,1,1,414,95.0,t,flexible
1843828,35.64752,-82.5309,28804,Asheville,28804.0,House,Entire home/apt,6,2,2.0,250.0,2013-10-24,t,4,2,91,99.0,f,strict_14_with_grace_period
1851921,35.59387,-82.54326999999999,28801,Asheville,28801.0,House,Entire home/apt,2,1,1.0,120.0,2012-02-27,f,1,3,19,97.0,f,moderate
1852818,35.61295,-82.54775,28801,Asheville,28804.0,Guesthouse,Entire home/apt,4,1,1.0,60.0,2013-10-28,f,1,30,96,98.0,f,moderate
1950593,35.594440000000006,-82.58945,28806,Asheville,28806.0,Cottage,Entire home/apt,2,1,1.0,109.0,2013-05-21,t,1,2,426,99.0,t,moderate
1956037,35.61768,-82.55927,28804,Asheville,28804.0,Bungalow,Entire home/apt,4,2,2.0,130.0,2013-11-18,f,4,14,121,97.0,f,moderate
2011367,35.59986,-82.54459,28801,Asheville,28801.0,Apartment,Entire home/apt,4,1,1.0,79.0,2013-11-30,f,2,2,192,95.0,f,moderate
2014453,35.59357,-82.58993000000001,28806,Asheville,28806.0,Cottage,Entire home/apt,2,1,1.0,99.0,2013-05-21,t,1,2,547,99.0,t,moderate
2072026,35.63647,-82.54949,28804,Asheville,28804.0,House,Entire home/apt,3,1,1.0,89.0,2013-08-30,t,2,2,276,99.0,f,strict_14_with_grace_period
2108335,35.586009999999995,-82.55628,28801,Asheville,28801.0,House,Entire home/apt,7,2,2.0,165.0,2012-08-27,t,2,2,294,98.0,f,strict_14_with_grace_period
2176375,35.56778,-82.58778000000001,28806,Asheville,28806.0,House,Entire home/apt,2,1,1.0,44.0,2014-01-07,f,2,29,207,98.0,t,moderate
2209375,35.6013,-82.55634,28801,Asheville,28801.0,Bungalow,Entire home/apt,6,2,1.0,113.0,2012-06-10,f,5,14,143,90.0,t,moderate
2213748,35.60722,-82.53155,28805,Asheville,28805.0,House,Private room,2,1,1.0,30.0,2012-03-23,t,2,30,251,99.0,f,strict_14_with_grace_period
2214960,35.61054,-82.55334,28801,Asheville,28801.0,House,Entire home/apt,2,1,1.0,79.0,2014-01-14,t,1,30,220,98.0,f,strict_14_with_grace_period
2222067,35.58225,-82.55814000000001,28801,Asheville,28801.0,Guest suite,Entire home/apt,2,1,1.0,85.0,2014-01-15,t,1,2,211,97.0,t,strict_14_with_grace_period
2254521,35.56893,-82.56834,28806,Asheville,28806.0,Bungalow,Private room,2,1,1.0,40.0,2011-04-30,t,1,28,33,95.0,f,strict_14_with_grace_period
2283071,35.57816,-82.60315,28806,Asheville,28806.0,House,Private room,1,1,1.0,50.0,2013-01-24,t,1,1,52,95.0,f,strict_14_with_grace_period
2295996,35.60207,-82.55885,28801,Asheville,28801.0,House,Private room,2,1,1.0,73.0,2013-07-16,t,2,29,501,96.0,t,strict_14_with_grace_period
2296152,35.60403,-82.56101,28801,Asheville,28801.0,House,Private room,2,1,1.0,73.0,2013-07-16,t,2,1,744,97.0,t,strict_14_with_grace_period
2326086,35.59541,-82.55329,28801,Asheville,28801.0,Loft,Entire home/apt,4,1,1.0,169.0,2012-05-06,t,2,1,393,99.0,f,strict_14_with_grace_period
2411109,35.60048,-82.55759,28801,Asheville,28801.0,House,Private room,2,1,1.0,74.0,2013-07-16,t,2,1,778,97.0,t,strict_14_with_grace_period
2432326,35.6163,-82.55864,28804,Asheville,28804.0,Bungalow,Entire home/apt,2,0,1.0,77.0,2014-02-20,t,2,1,216,98.0,t,moderate
2432333,35.59171,-82.51076,28805,Asheville,28805.0,House,Entire home/apt,2,1,1.0,100.0,2014-02-20,t,1,2,90,98.0,t,moderate
2454666,35.57943,-82.58681999999999,28806,Asheville,28806.0,Apartment,Entire home/apt,4,2,1.0,140.0,2013-11-24,t,1,2,189,98.0,t,strict_14_with_grace_period
2477628,35.58939,-82.56782,28801,Asheville,28801.0,House,Entire home/apt,4,2,1.5,65.0,2013-08-08,t,4,40,168,97.0,t,moderate
2569529,35.60045,-82.55587,28801,Asheville,28801.0,Condominium,Entire home/apt,4,2,2.0,2500.0,2013-09-06,f,4,180,12,100.0,f,strict_14_with_grace_period
2607570,35.60606,-82.54351,28801,Asheville,28801.0,Apartment,Entire home/apt,2,1,1.0,79.0,2014-03-17,f,1,30,61,96.0,f,flexible
2624781,35.58103,-82.53334,28803,Asheville,28803.0,House,Entire home/apt,5,2,1.5,249.0,2011-08-31,f,5,2,1,80.0,f,moderate
2691057,35.57529,-82.59529,28806,Asheville,28806.0,Guest suite,Private room,2,1,1.0,65.0,2014-04-01,t,1,3,140,98.0,f,moderate
2708104,35.61231,-82.55362,28801,Asheville,28801.0,House,Entire home/apt,2,1,1.0,100.0,2014-01-14,t,1,30,194,98.0,f,strict_14_with_grace_period
2761044,35.558,-82.478,28803,Asheville,28803.0,House,Entire home/apt,8,4,2.5,668.0,2013-06-23,f,8,30,30,92.0,f,strict_14_with_grace_period
2842035,35.579609999999995,-82.47513000000001,28805,Asheville,28805.0,Cabin,Entire home/apt,5,2,2.0,190.0,2014-04-21,t,2,30,42,99.0,t,strict_14_with_grace_period
2925486,35.586929999999995,-82.50327,28805,Asheville,28805.0,Apartment,Entire home/apt,4,1,1.0,125.0,2014-04-30,f,2,1,251,99.0,t,moderate
2943116,35.5545,-82.6244,28806,Asheville,28806.0,Guest suite,Entire home/apt,2,1,1.0,100.0,2014-05-02,t,1,2,176,98.0,f,moderate
2949571,35.59595,-82.63034,28806,Asheville,28806.0,Bungalow,Entire home/apt,5,2,1.0,130.0,2014-05-03,t,4,2,222,98.0,f,moderate
3040444,35.60329,-82.55617,28801,Asheville,28801.0,Guest suite,Entire home/apt,2,1,1.0,105.0,2014-03-06,t,2,2,429,99.0,t,moderate
3066648,35.59215,-82.5664,28801,Asheville,28801.0,House,Entire home/apt,2,1,1.0,40.0,2014-05-16,f,2,30,180,96.0,t,moderate
3084395,35.6241,-82.53003000000001,28804,Asheville,28804.0,Bungalow,Entire home/apt,4,2,1.0,125.0,2014-05-18,t,3,1,278,97.0,t,strict_14_with_grace_period
3095136,35.59519,-82.63967,28806,Asheville,28806.0,Cabin,Entire home/apt,6,3,1.0,160.0,2014-05-18,t,4,1,319,96.0,t,strict_14_with_grace_period
3116699,35.62352,-82.52959,28804,Asheville,28804.0,House,Entire home/apt,8,3,2.0,175.0,2014-05-18,t,1,1,267,97.0,t,strict_14_with_grace_period
3220474,35.49069,-82.51348,28803,Asheville,28803.0,House,Private room,2,1,1.0,45.0,2014-06-02,f,1,1,581,94.0,f,strict_14_with_grace_period
3225871,35.4394,-82.50569,28732,Fletcher,28732.0,Guest suite,Entire home/apt,2,1,1.0,29.0,2014-06-02,t,1,1,91,89.0,f,moderate
3244166,35.6018,-82.54328000000001,28801,Asheville,28801.0,Boutique hotel,Hotel room,2,1,1.0,199.0,2014-06-05,f,2,1,19,98.0,f,moderate
3268055,35.587509999999995,-82.63689000000001,28806,Asheville,28806.0,Guest suite,Entire home/apt,2,1,1.0,68.0,2010-07-15,t,2,2,138,96.0,f,strict_14_with_grace_period
3300523,35.60122,-82.5396,28804,Asheville,28801.0,Apartment,Entire home/apt,4,1,1.0,100.0,2014-06-11,f,2,30,203,99.0,f,strict_14_with_grace_period
3314819,35.490990000000004,-82.51286999999999,28803,Asheville,28803.0,House,Private room,4,1,1.0,39.0,2014-06-02,f,2,1,744,94.0,t,strict_14_with_grace_period
3369973,35.58215,-82.5475,28803,Asheville,28803.0,House,Entire home/apt,4,2,2.0,145.0,2014-02-09,t,4,2,132,99.0,t,flexible
3390324,35.60188,-82.5502,28801,Asheville,28801.0,House,Entire home/apt,2,1,1.0,75.0,2014-06-11,f,1,30,43,99.0,f,moderate
3405282,35.61206,-82.5441,28801,Asheville,28801.0,Cabin,Entire home/apt,3,1,1.0,75.0,2014-06-23,f,3,29,9,100.0,f,moderate
3454237,35.59006,-82.50414,28805,Asheville,28805.0,House,Entire home/apt,4,2,1.0,100.0,2013-05-28,f,1,30,76,93.0,f,moderate
3522134,35.58501,-82.60828000000001,28806,Asheville,28806.0,House,Entire home/apt,6,3,2.0,65.0,2014-07-06,f,5,30,94,95.0,f,moderate
3529241,35.60233,-82.56226,28801,Asheville,28801.0,Guesthouse,Entire home/apt,2,0,1.0,87.0,2014-07-07,t,1,2,252,100.0,t,moderate
3563156,35.577290000000005,-82.60579,28806,Asheville,28806.0,Cottage,Private room,2,1,1.0,47.0,2011-06-01,t,2,2,111,98.0,f,moderate
3569949,35.63273,-82.5769,28804,Woodfin,28804.0,Bungalow,Entire home/apt,4,2,1.0,119.0,2014-07-11,t,2,1,124,96.0,t,moderate
3590634,35.54661,-82.4924,28803,Asheville,28803.0,Cabin,Entire home/apt,2,1,1.0,98.0,2014-07-14,t,1,2,159,99.0,t,moderate
3649639,35.60815,-82.56361,28801,Asheville,28801.0,Apartment,Entire home/apt,6,1,1.0,70.0,2014-07-20,t,4,1,380,98.0,f,moderate
3654375,35.609609999999996,-82.56742,28801,Asheville,28801.0,House,Entire home/apt,4,1,1.0,125.0,2014-01-15,t,2,120,50,94.0,f,strict_14_with_grace_period
3741771,35.57965,-82.58171999999999,28806,Asheville,28806.0,House,Entire home/apt,4,1,1.0,135.0,2012-05-16,f,2,30,273,93.0,f,strict_14_with_grace_period
3741932,35.58627,-82.57852,28806,Asheville,28806.0,Bungalow,Entire home/apt,1,1,1.5,275.0,2014-07-29,f,4,1,64,99.0,f,moderate
3812545,35.61254,-82.47409,28805,Asheville,28805.0,House,Entire home/apt,6,3,2.0,125.0,2014-08-06,t,3,1,474,100.0,f,strict_14_with_grace_period
3868452,35.61309,-82.59688,28806,Asheville,28806.0,Cabin,Entire home/apt,6,3,2.0,245.0,2014-08-08,t,6,3,140,98.0,f,strict_14_with_grace_period
3868910,35.591570000000004,-82.56673,28801,Asheville,28801.0,Guest suite,Entire home/apt,3,1,1.0,120.0,2014-08-13,t,2,2,238,95.0,t,strict_14_with_grace_period
3888845,35.61288,-82.52512,28805,Asheville,28805.0,House,Private room,2,1,1.5,59.0,2012-03-23,t,2,1,426,99.0,f,strict_14_with_grace_period
3889212,35.5989,-82.59319,28806,Asheville,28806.0,Guesthouse,Entire home/apt,2,1,1.0,90.0,2011-12-07,t,1,2,65,92.0,t,strict_14_with_grace_period
3893957,35.631440000000005,-82.57171,28804,Asheville,28804.0,House,Entire home/apt,5,3,2.0,195.0,2014-08-17,f,4,2,13,92.0,f,strict_14_with_grace_period
3968877,35.628809999999994,-82.57323000000001,28804,Asheville,28804.0,Apartment,Entire home/apt,3,1,1.0,105.0,2014-01-23,t,2,2,120,98.0,t,moderate
3986614,35.622859999999996,-82.56212,28804,Asheville,28804.0,Guest suite,Entire home/apt,4,1,1.0,75.0,2013-03-27,t,2,1,295,96.0,f,flexible
3990524,35.580059999999996,-82.58663,28806,Asheville,28806.0,House,Private room,2,2,2.0,45.0,2012-01-30,t,1,1,141,98.0,f,flexible
4021238,35.60314,-82.55837,28801,Asheville,28801.0,House,Entire home/apt,2,1,1.0,145.0,2012-05-13,f,2,3,7,97.0,f,strict_14_with_grace_period
4045013,35.654509999999995,-82.54203000000001,28804,Asheville,28804.0,Cottage,Entire home/apt,2,1,1.0,280.0,2014-09-05,t,1,2,152,100.0,t,strict_14_with_grace_period
4054144,35.60328,-82.55941999999999,28801,Asheville,28801.0,House,Entire home/apt,7,3,2.5,197.0,2011-10-18,f,1,2,9,98.0,f,moderate
4108784,35.622840000000004,-82.60681,28804,Asheville,28804.0,Cabin,Entire home/apt,5,2,1.0,99.0,2012-08-10,t,1,2,297,94.0,f,moderate
4124504,35.57347,-82.53753,28803,Asheville,28803.0,Guest suite,Entire home/apt,4,2,1.0,99.0,2014-01-04,t,2,2,300,98.0,t,moderate
4129119,35.6154,-82.5552,28804,Asheville,28804.0,House,Private room,2,1,1.0,68.0,2014-09-16,t,1,1,395,99.0,f,flexible
4173713,35.65384,-82.54235,28804,Asheville,28804.0,Cottage,Entire home/apt,2,1,1.0,240.0,2014-09-05,t,1,2,60,100.0,t,strict_14_with_grace_period
4182500,35.560190000000006,-82.50709,28803,Asheville,28803.0,House,Private room,2,1,1.0,75.0,2014-09-23,t,2,1,266,97.0,t,flexible
4183263,35.603629999999995,-82.55171999999999,28801,Asheville,28801.0,House,Private room,2,1,1.0,65.0,2014-09-23,t,1,2,345,98.0,f,moderate
4241484,35.54616,-82.51704000000001,28803,Asheville,28803.0,House,Entire home/apt,6,3,1.0,125.0,2011-01-18,t,2,2,179,97.0,f,strict_14_with_grace_period
4285157,35.58668,-82.50199,28805,Asheville,28805.0,House,Private room,2,0,1.0,50.0,2011-05-28,t,1,2,24,97.0,f,strict_14_with_grace_period
4304358,35.58668,-82.50199,28805,Asheville,28805.0,House,Private room,2,1,1.0,55.0,2011-05-28,t,1,2,40,95.0,t,strict_14_with_grace_period
4311472,35.588879999999996,-82.5174,28805,Asheville,28805.0,House,Private room,2,1,1.0,78.0,2014-10-10,t,2,1,152,100.0,t,flexible
4362574,35.589079999999996,-82.62075,28806,Asheville,28806.0,Guest suite,Entire home/apt,2,1,1.0,169.0,2014-09-22,f,1,3,50,96.0,f,moderate
4374951,35.46541,-82.5171,28704,Arden,28704.0,Guest suite,Entire home/apt,2,1,1.0,54.0,2012-12-26,t,1,2,9,100.0,t,flexible
4375081,35.4475,-82.51313,28704,Arden,28704.0,Cabin,Entire home/apt,4,2,2.0,80.0,2012-12-26,t,4,6,193,95.0,t,flexible
4394670,35.63595,-82.53366,28804,Asheville,28804.0,House,Entire home/apt,4,1,1.0,59.0,2014-10-21,t,2,2,213,97.0,f,moderate
4429169,35.54997,-82.48095,28803,Asheville,28803.0,House,Private room,2,1,1.0,75.0,2012-07-19,t,2,2,157,99.0,f,moderate
4448604,35.62273,-82.56215,28804,Asheville,28804.0,Guest suite,Entire home/apt,4,1,1.0,49.0,2013-03-27,t,2,2,317,95.0,t,flexible
4515772,35.59191,-82.54488,28801,Asheville,28801.0,House,Entire home/apt,3,2,1.0,200.0,2014-06-28,f,3,30,70,96.0,t,flexible
4547909,35.57477,-82.60110999999999,28806,Asheville,28806.0,Apartment,Entire home/apt,2,1,1.0,100.0,2014-08-15,f,1,1,9,93.0,f,strict_14_with_grace_period
4587394,35.58712,-82.49266,28805,Asheville,28805.0,Cabin,Entire home/apt,2,1,1.0,50.0,2014-06-03,t,2,30,154,99.0,t,moderate
4764715,35.57339,-82.5734,28806,Asheville,28806.0,Guest suite,Entire home/apt,2,1,1.0,95.0,2012-09-01,t,2,2,436,99.0,f,strict_14_with_grace_period
4811980,35.60544,-82.46988,28805,Asheville,28805.0,House,Private room,4,2,1.0,90.0,2014-12-13,t,2,2,173,100.0,t,moderate
4846733,35.4456,-82.46755999999999,28732,Fletcher,28732.0,Cabin,Entire home/apt,8,3,3.0,220.0,2014-12-17,t,1,2,89,100.0,f,strict_14_with_grace_period
4875054,35.579229999999995,-82.57162,28806,Asheville,28806.0,Loft,Entire home/apt,2,0,1.0,125.0,2014-04-19,t,1,2,107,98.0,f,moderate
4895765,35.57424,-82.53288,28803,Asheville,28803.0,Apartment,Entire home/apt,4,1,1.0,95.0,2013-02-10,t,2,2,462,99.0,t,flexible
4937473,35.58627,-82.57656,28806,Asheville,28806.0,Bungalow,Private room,2,1,1.0,95.0,2014-07-29,f,1,1,2,100.0,f,moderate
4939317,35.58605,-82.57604,28806,Asheville,28806.0,House,Entire home/apt,5,3,2.0,84.0,2013-08-12,f,4,28,45,100.0,f,moderate
4994407,35.62464,-82.52114,28805,Asheville,28804.0,Cabin,Entire home/apt,6,3,2.0,150.0,2015-01-07,t,1,3,134,96.0,f,strict_14_with_grace_period
5114762,35.58072,-82.59573,28806,Asheville,28806.0,Bungalow,Private room,5,2,1.0,80.0,2014-09-15,t,2,1,439,98.0,f,moderate
5144212,35.59623,-82.55357,28801,Asheville,28801.0,Apartment,Entire home/apt,2,0,1.0,155.0,2013-04-24,t,2,1,385,98.0,t,flexible
5151226,35.608579999999996,-82.48867,28805,Asheville,28805.0,House,Entire home/apt,10,3,2.5,275.0,2012-11-11,t,6,3,90,100.0,f,moderate
5170218,35.57758,-82.60562,28806,Asheville,28806.0,Bungalow,Entire home/apt,4,2,1.0,77.0,2014-09-01,t,1,1,29,99.0,f,strict_14_with_grace_period
5213038,35.60065,-82.55765,28801,Asheville,28801.0,House,Entire home/apt,4,2,1.5,180.0,2014-06-09,t,2,30,317,97.0,t,strict_14_with_grace_period
5261984,35.602779999999996,-82.5356,28804,Asheville,28804.0,House,Entire home/apt,8,3,2.5,120.0,2015-02-04,f,6,30,17,96.0,f,strict_14_with_grace_period
5262825,35.60503,-82.54634,28801,Asheville,28801.0,Apartment,Entire home/apt,6,2,2.0,96.0,2015-02-05,f,2,1,431,94.0,t,moderate
5333015,35.56642,-82.54681,28803,Asheville,28803.0,Guesthouse,Entire home/apt,5,1,1.0,250.0,2015-02-11,f,1,2,77,99.0,f,strict_14_with_grace_period
5336187,35.46994,-82.55996,28704,Arden,28704.0,Apartment,Entire home/apt,2,1,1.0,49.0,2015-02-12,f,1,30,1,100.0,f,strict_14_with_grace_period
5344892,35.624359999999996,-82.49176999999999,28805,Asheville,28805.0,House,Private room,2,1,1.0,89.0,2013-04-13,t,2,2,137,99.0,t,moderate
5354494,35.57472,-82.59006,28806,Asheville,28806.0,Apartment,Entire home/apt,5,2,1.0,59.0,2015-02-14,t,4,30,244,94.0,t,moderate
5405078,35.547979999999995,-82.49669,28803,Asheville,28803.0,Guest suite,Entire home/apt,2,1,1.0,98.0,2015-02-19,t,1,2,161,99.0,t,moderate
5464591,35.5751,-82.59685999999999,28806,Asheville,28806.0,Bungalow,Entire home/apt,6,2,1.0,180.0,2015-02-25,t,4,1,188,97.0,t,strict_14_with_grace_period
5481195,35.61937,-82.55071,28804,Asheville,28804.0,House,Private room,7,2,3.5,475.0,2015-02-26,t,4,1,124,99.0,f,strict_14_with_grace_period
5506704,35.568090000000005,-82.60639,28806,Asheville,28806.0,Apartment,Entire home/apt,3,0,1.0,75.0,2015-03-01,t,2,30,107,97.0,t,moderate
5507900,35.595259999999996,-82.55417,28801,Asheville,28801.0,Apartment,Entire home/apt,5,2,2.0,310.0,2015-03-01,t,1,3,62,98.0,t,strict_14_with_grace_period
5696919,35.583040000000004,-82.53813000000001,28805,Asheville,28805.0,Cottage,Entire home/apt,4,2,1.0,129.0,2015-03-17,t,2,1,211,98.0,f,strict_14_with_grace_period
5716399,35.58265,-82.58182,28806,Asheville,28806.0,House,Entire home/apt,4,1,1.0,115.0,2012-05-16,f,2,1,173,91.0,f,strict_14_with_grace_period
5830892,35.652359999999994,-82.4756,28805,Asheville,28805.0,House,Private room,4,1,1.0,74.0,2014-12-25,f,2,2,61,93.0,f,moderate
5839119,35.601929999999996,-82.56342,28801,Asheville,28801.0,House,Entire home/apt,10,2,3.0,400.0,2015-03-30,f,1,2,86,98.0,t,strict_14_with_grace_period
5850649,35.44968,-82.5197,28704,Arden,28704.0,Apartment,Entire home/apt,6,1,1.0,75.0,2015-03-31,t,4,7,263,98.0,t,moderate
5851392,35.597120000000004,-82.57044,28801,Asheville,28801.0,Guest suite,Entire home/apt,2,1,1.0,83.0,2013-03-28,f,2,1,166,92.0,t,moderate
5868695,35.54973,-82.48673000000001,28803,Asheville,28803.0,House,Entire home/apt,8,4,3.0,199.0,2014-09-15,t,1,3,114,98.0,f,moderate
5917298,35.60952,-82.55374,28801,Asheville,28801.0,Bungalow,Private room,5,2,1.0,60.0,2015-04-06,t,1,2,195,94.0,f,moderate
5947797,35.54977,-82.63776,28715,Candler,28715.0,Guest suite,Private room,2,1,1.0,65.0,2015-04-08,t,2,2,70,99.0,t,moderate
6015623,35.59137,-82.63600000000001,28806,Asheville,28806.0,Apartment,Entire home/apt,2,1,1.0,74.0,2015-04-14,t,1,1,199,97.0,f,moderate
6054250,35.57517,-82.57826999999999,28806,Asheville,28806.0,Loft,Entire home/apt,2,1,1.0,95.0,2012-02-28,t,2,2,627,99.0,f,moderate
